Trip_ID,Dispatch_Date,Plant_ID,Plant_Name,Destination,Route,Product_ID,Product_Name,Quantity_Tons,Vehicle_ID,Vehicle_Type,Vehicle_Capacity_Tons,Transporter_ID,Transporter_Name,Loading_Start_Time,Loading_End_Time,Weighbridge_Time,Gate_Out_Time,Expected_Delivery_Date,Actual_Delivery_Date,Delivery_Status,Delay_Days,Delay_Reason,Freight_Cost,Distance_KM,On_Time_Flag
TRIP008698,2025-04-16,PL02,Chennai Production Plant,Kolkata,Chennai - Kolkata,PD01,Steel Coils,15.6,VH053,Open Truck 10 Tyre,16,TR09,Sunrise Logistics Solutions,2025-04-16 09:16,2025-04-16 11:11,2025-04-16 12:09,2025-04-16 12:29,2025-04-18,2025-04-18,On Time,0,Not Applicable,64608.58,1744,1
TRIP003858,2025-04-16,PL02,Chennai Production Plant,Ahmedabad,Chennai - Ahmedabad,PD07,Packaged Tiles,14.23,VH053,Open Truck 10 Tyre,16,TR09,Sunrise Logistics Solutions,2025-04-16 09:58,2025-04-16 11:15,2025-04-16 11:36,2025-04-16 12:05,2025-04-18,2025-04-18,On Time,0,Not Applicable,62571.9,1905,1
TRIP011716,2025-04-16,PL02,Chennai Production Plant,Guwahati,Chennai - Guwahati,PD02,Steel Pipes,7.32,VH010,Open Truck 6 Tyre,9,TR15,Apex Logistics India,2025-04-16 09:16,2025-04-16 11:09,2025-04-16 11:24,2025-04-16 12:05,2025-04-19,2025-04-18,On Time,0,Not Applicable,52233.05,2770,1
TRIP001384,2025-04-16,PL04,Vadodara Processing Plant,Bhopal,Vadodara - Bhopal,PD08,Textile Rolls,17.62,VH024,Container 20ft,18,TR14,Coastal Cargo Carriers,2025-04-16 10:43,2025-04-16 13:53,2025-04-16 14:43,2025-04-16 15:22,2025-04-17,2025-04-17,On Time,0,Not Applicable,27462.31,610,1
TRIP004128,2025-04-16,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD06,Electrical Cables,7.93,VH010,Open Truck 6 Tyre,9,TR15,Apex Logistics India,2025-04-16 10:46,2025-04-16 13:29,2025-04-16 14:17,2025-04-16 14:52,2025-04-18,2025-04-18,On Time,0,Not Applicable,44966.25,2080,1
TRIP005426,2025-04-16,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD07,Packaged Tiles,31.1,VH005,Trailer 40ft,35,TR08,Kaveri Cargo Movers,2025-04-16 08:52,2025-04-16 12:07,2025-04-16 12:42,2025-04-16 12:53,2025-04-18,2025-04-18,On Time,0,Not Applicable,102522.3,1372,1
TRIP010751,2025-04-17,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD03,Cement Bags,19.61,VH025,Container 32ft SXL,22,TR13,Punjab Truck Union,2025-04-17 06:22,2025-04-17 09:59,2025-04-17 10:18,2025-04-17 10:42,2025-04-20,2025-04-19,On Time,0,Not Applicable,109273.49,2135,1
TRIP004149,2025-04-17,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD06,Electrical Cables,25.99,VH038,Container 32ft MXL,28,TR07,Om Sai Transport,2025-04-17 09:05,2025-04-17 11:43,2025-04-17 12:01,2025-04-17 12:43,2025-04-18,2025-04-18,On Time,0,Not Applicable,29542.56,451,1
TRIP005415,2025-04-17,PL02,Chennai Production Plant,Jaipur,Chennai - Jaipur,PD01,Steel Coils,19.27,VH023,Container 32ft SXL,22,TR14,Coastal Cargo Carriers,2025-04-17 10:04,2025-04-17 11:41,2025-04-17 12:08,2025-04-17 12:25,2025-04-19,2025-04-19,On Time,0,Not Applicable,91737.05,2026,1
TRIP011352,2025-04-18,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD05,Auto Components,33.4,VH005,Trailer 40ft,35,TR08,Kaveri Cargo Movers,2025-04-18 08:44,2025-04-18 10:41,2025-04-18 11:00,2025-04-18 11:25,2025-04-19,2025-04-19,On Time,0,Not Applicable,61879.23,754,1
TRIP004005,2025-04-18,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD08,Textile Rolls,11.72,VH036,Container 32ft SXL,22,TR09,Sunrise Logistics Solutions,2025-04-18 06:37,2025-04-18 08:41,2025-04-18 09:07,2025-04-18 09:32,2025-04-19,2025-04-20,Delayed,1,Route Diversion,20469.43,780,0
TRIP002232,2025-04-19,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD05,Auto Components,15.98,VH001,Container 20ft,18,TR16,Shakti Road Carriers,2025-04-19 09:39,2025-04-19 11:13,2025-04-19 11:39,2025-04-19 12:20,2025-04-22,2025-04-21,On Time,0,Not Applicable,87613.64,2204,1
TRIP010143,2025-04-20,PL02,Chennai Production Plant,Guwahati,Chennai - Guwahati,PD03,Cement Bags,9.67,VH012,Open Truck 10 Tyre,16,TR12,Trident Transport Services,2025-04-20 06:42,2025-04-20 09:25,2025-04-20 10:21,2025-04-20 10:59,2025-04-23,2025-04-23,On Time,0,Not Applicable,65049.75,2917,1
TRIP002146,2025-04-20,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD07,Packaged Tiles,21.86,VH039,Container 32ft SXL,22,TR05,Speedway Logistics Pvt Ltd,2025-04-20 08:27,2025-04-20 08:57,2025-04-20 09:31,2025-04-20 09:48,2025-04-21,2025-04-20,On Time,0,Not Applicable,29522.54,486,1
TRIP009140,2025-04-20,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD03,Cement Bags,18.7,VH039,Container 32ft SXL,22,TR05,Speedway Logistics Pvt Ltd,2025-04-20 09:39,2025-04-20 13:33,2025-04-20 14:04,2025-04-20 14:23,2025-04-21,2025-04-21,On Time,0,Not Applicable,38472.31,772,1
TRIP001651,2025-04-21,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD08,Textile Rolls,23.45,VH013,Container 32ft MXL,28,TR08,Kaveri Cargo Movers,2025-04-21 06:17,2025-04-21 08:30,2025-04-21 09:22,2025-04-21 09:35,2025-04-23,2025-04-23,On Time,0,Not Applicable,98668.44,1689,1
TRIP000469,2025-04-22,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD04,PVC Granules,15.76,VH021,Open Truck 10 Tyre,16,TR02,Shree Balaji Logistics,2025-04-22 09:12,2025-04-22 12:24,2025-04-22 13:04,2025-04-22 13:15,2025-04-23,2025-04-23,On Time,0,Not Applicable,30670.78,822,1
TRIP003211,2025-04-22,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD08,Textile Rolls,13.37,VH058,Open Truck 10 Tyre,16,TR18,Deccan Transport Co.,2025-04-22 10:32,2025-04-22 11:43,2025-04-22 12:02,2025-04-22 12:18,2025-04-23,2025-04-23,On Time,0,Not Applicable,31130.31,827,1
TRIP003035,2025-04-22,PL02,Chennai Production Plant,Nagpur,Chennai - Nagpur,PD01,Steel Coils,7.72,VH014,Open Truck 6 Tyre,9,TR08,Kaveri Cargo Movers,2025-04-22 09:37,2025-04-22 12:01,2025-04-22 12:45,2025-04-22 13:04,2025-04-24,2025-04-23,On Time,0,Not Applicable,25592.19,1273,1
TRIP009819,2025-04-22,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD04,PVC Granules,22.99,VH002,Container 32ft MXL,28,TR06,Ganesh Roadlines,2025-04-22 06:15,2025-04-22 09:02,2025-04-22 09:29,2025-04-22 10:10,2025-04-23,2025-04-23,On Time,0,Not Applicable,40491.69,793,1
TRIP007086,2025-04-23,PL03,Ludhiana Fabrication Unit,Bengaluru,Ludhiana - Bengaluru,PD06,Electrical Cables,35.0,VH055,Trailer 40ft,35,TR09,Sunrise Logistics Solutions,2025-04-23 09:25,2025-04-23 10:20,2025-04-23 11:19,2025-04-23 11:49,2025-04-25,2025-04-25,On Time,0,Not Applicable,167765.81,2032,1
TRIP001140,2025-04-23,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD03,Cement Bags,33.47,VH003,Trailer 40ft,35,TR17,United Freight Corporation,2025-04-23 10:22,2025-04-23 13:46,2025-04-23 14:38,2025-04-23 15:05,2025-04-26,2025-04-27,Delayed,1,Customer Site Congestion,158518.6,2133,0
TRIP000851,2025-04-23,PL05,Hyderabad Assembly Unit,Kolkata,Hyderabad - Kolkata,PD01,Steel Coils,22.42,VH002,Container 32ft MXL,28,TR06,Ganesh Roadlines,2025-04-23 07:35,2025-04-23 09:37,2025-04-23 10:02,2025-04-23 10:19,2025-04-25,2025-04-25,On Time,0,Not Applicable,75550.96,1513,1
TRIP004873,2025-04-23,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD02,Steel Pipes,19.97,VH025,Container 32ft SXL,22,TR13,Punjab Truck Union,2025-04-23 07:06,2025-04-23 09:08,2025-04-23 09:27,2025-04-23 09:49,2025-04-24,2025-04-24,On Time,0,Not Applicable,38141.52,745,1
TRIP003370,2025-04-23,PL06,Indore Manufacturing Unit,Bhopal,Indore - Bhopal,PD06,Electrical Cables,19.24,VH033,Container 32ft SXL,22,TR09,Sunrise Logistics Solutions,2025-04-23 08:45,2025-04-23 11:16,2025-04-23 11:46,2025-04-23 12:09,2025-04-23,2025-04-23,On Time,0,Not Applicable,1328.33,20,1
TRIP001615,2025-04-23,PL04,Vadodara Processing Plant,Bhopal,Vadodara - Bhopal,PD01,Steel Coils,18.0,VH001,Container 20ft,18,TR16,Shakti Road Carriers,2025-04-23 08:49,2025-04-23 11:46,2025-04-23 12:20,2025-04-23 12:43,2025-04-24,2025-04-24,On Time,0,Not Applicable,25609.05,580,1
TRIP004216,2025-04-23,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD08,Textile Rolls,7.93,VH014,Open Truck 6 Tyre,9,TR08,Kaveri Cargo Movers,2025-04-23 10:44,2025-04-23 12:42,2025-04-23 13:05,2025-04-23 13:21,2025-04-25,2025-04-25,On Time,0,Not Applicable,39995.6,2035,1
TRIP007755,2025-04-23,PL02,Chennai Production Plant,Guwahati,Chennai - Guwahati,PD07,Packaged Tiles,8.06,VH014,Open Truck 6 Tyre,9,TR08,Kaveri Cargo Movers,2025-04-23 07:08,2025-04-23 09:05,2025-04-23 09:36,2025-04-23 09:53,2025-04-26,2025-04-26,On Time,0,Not Applicable,52588.54,2783,1
TRIP003101,2025-04-24,PL02,Chennai Production Plant,Mumbai,Chennai - Mumbai,PD07,Packaged Tiles,17.24,VH034,Container 20ft,18,TR13,Punjab Truck Union,2025-04-24 09:12,2025-04-24 11:47,2025-04-24 12:14,2025-04-24 12:33,2025-04-26,2025-04-25,On Time,0,Not Applicable,58702.14,1337,1
TRIP000748,2025-04-25,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD05,Auto Components,25.86,VH008,Container 32ft MXL,28,TR11,Reliable Roadways,2025-04-25 07:04,2025-04-25 08:49,2025-04-25 09:46,2025-04-25 09:59,2025-04-26,2025-04-26,On Time,0,Not Applicable,52486.89,812,1
TRIP011098,2025-04-25,PL01,Pune Manufacturing Unit,Bhopal,Pune - Bhopal,PD08,Textile Rolls,12.68,VH023,Container 32ft SXL,22,TR14,Coastal Cargo Carriers,2025-04-25 08:29,2025-04-25 10:00,2025-04-25 10:34,2025-04-25 11:03,2025-04-26,2025-04-26,On Time,0,Not Applicable,20416.1,637,1
TRIP008302,2025-04-25,PL05,Hyderabad Assembly Unit,Kolkata,Hyderabad - Kolkata,PD01,Steel Coils,14.43,VH007,Open Truck 10 Tyre,16,TR03,Vishal Transport Co.,2025-04-25 06:15,2025-04-25 08:08,2025-04-25 09:06,2025-04-25 09:29,2025-04-27,2025-04-26,On Time,0,Not Applicable,49650.77,1337,1
TRIP003049,2025-04-25,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD03,Cement Bags,25.75,VH013,Container 32ft MXL,28,TR08,Kaveri Cargo Movers,2025-04-25 06:53,2025-04-25 09:08,2025-04-25 09:28,2025-04-25 09:49,2025-04-26,2025-04-25,On Time,0,Not Applicable,30657.0,477,1
TRIP006499,2025-04-26,PL02,Chennai Production Plant,Guwahati,Chennai - Guwahati,PD06,Electrical Cables,8.11,VH028,Open Truck 6 Tyre,9,TR03,Vishal Transport Co.,2025-04-26 06:18,2025-04-26 09:36,2025-04-26 09:52,2025-04-26 10:16,2025-04-28,2025-04-28,On Time,0,Not Applicable,55767.03,2732,1
TRIP007999,2025-04-26,PL01,Pune Manufacturing Unit,Bhopal,Pune - Bhopal,PD04,PVC Granules,15.35,VH024,Container 20ft,18,TR14,Coastal Cargo Carriers,2025-04-26 07:14,2025-04-26 09:25,2025-04-26 09:45,2025-04-26 10:15,2025-04-27,2025-04-27,On Time,0,Not Applicable,25155.03,705,1
TRIP002378,2025-04-26,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD05,Auto Components,13.38,VH029,Open Truck 10 Tyre,16,TR17,United Freight Corporation,2025-04-26 09:08,2025-04-26 10:07,2025-04-26 10:32,2025-04-26 11:08,2025-04-28,2025-04-27,On Time,0,Not Applicable,41343.39,1356,1
TRIP007119,2025-04-27,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD03,Cement Bags,15.22,VH054,Container 20ft,18,TR13,Punjab Truck Union,2025-04-27 09:36,2025-04-27 12:54,2025-04-27 13:33,2025-04-27 13:49,2025-04-28,2025-04-28,On Time,0,Not Applicable,25329.16,635,1
TRIP008845,2025-04-27,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD04,PVC Granules,21.73,VH045,Container 32ft MXL,28,TR18,Deccan Transport Co.,2025-04-27 07:25,2025-04-27 10:07,2025-04-27 10:27,2025-04-27 10:49,2025-04-29,2025-04-30,Delayed,1,Customer Site Congestion,78706.19,1377,0
TRIP000614,2025-04-28,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD05,Auto Components,31.79,VH035,Trailer 40ft,35,TR09,Sunrise Logistics Solutions,2025-04-28 10:11,2025-04-28 12:01,2025-04-28 12:25,2025-04-28 12:42,2025-04-30,2025-04-30,On Time,0,Not Applicable,87947.57,1292,1
TRIP011541,2025-04-28,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD08,Textile Rolls,26.03,VH017,Container 32ft MXL,28,TR06,Ganesh Roadlines,2025-04-28 09:26,2025-04-28 12:36,2025-04-28 13:13,2025-04-28 13:24,2025-04-30,2025-04-30,On Time,0,Not Applicable,80463.74,1271,1
TRIP011556,2025-04-29,PL02,Chennai Production Plant,Jaipur,Chennai - Jaipur,PD07,Packaged Tiles,10.78,VH012,Open Truck 10 Tyre,16,TR12,Trident Transport Services,2025-04-29 06:47,2025-04-29 09:02,2025-04-29 09:45,2025-04-29 10:25,2025-05-02,2025-05-01,On Time,0,Not Applicable,55707.19,2229,1
TRIP001321,2025-04-29,PL02,Chennai Production Plant,Kolkata,Chennai - Kolkata,PD05,Auto Components,10.61,VH050,Container 20ft,18,TR18,Deccan Transport Co.,2025-04-29 07:16,2025-04-29 09:26,2025-04-29 09:48,2025-04-29 10:12,2025-05-01,2025-04-30,On Time,0,Not Applicable,51458.04,1787,1
TRIP007511,2025-04-29,PL05,Hyderabad Assembly Unit,Coimbatore,Hyderabad - Coimbatore,PD08,Textile Rolls,26.78,VH022,Container 32ft MXL,28,TR02,Shree Balaji Logistics,2025-04-29 07:29,2025-04-29 10:21,2025-04-29 10:43,2025-04-29 11:26,2025-04-30,2025-04-30,On Time,0,Not Applicable,43238.41,709,1
TRIP009118,2025-04-30,PL02,Chennai Production Plant,Patna,Chennai - Patna,PD07,Packaged Tiles,14.8,VH042,Container 32ft SXL,22,TR12,Trident Transport Services,2025-04-30 07:48,2025-04-30 09:26,2025-04-30 10:17,2025-04-30 10:49,2025-05-02,2025-05-02,On Time,0,Not Applicable,74711.51,2274,1
TRIP010061,2025-04-30,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD04,PVC Granules,20.53,VH040,Container 32ft SXL,22,TR06,Ganesh Roadlines,2025-04-30 06:18,2025-04-30 08:56,2025-04-30 09:43,2025-04-30 10:07,2025-05-01,2025-05-01,On Time,0,Not Applicable,38832.46,774,1
TRIP011204,2025-05-01,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD01,Steel Coils,8.52,VH014,Open Truck 6 Tyre,9,TR08,Kaveri Cargo Movers,2025-05-01 06:28,2025-05-01 07:57,2025-05-01 08:31,2025-05-01 09:12,2025-05-03,2025-05-02,On Time,0,Not Applicable,31056.71,1480,1
TRIP002453,2025-05-01,PL02,Chennai Production Plant,Guwahati,Chennai - Guwahati,PD08,Textile Rolls,21.21,VH016,Container 32ft MXL,28,TR15,Apex Logistics India,2025-05-01 06:01,2025-05-01 08:23,2025-05-01 09:13,2025-05-01 09:52,2025-05-04,2025-05-04,On Time,0,Not Applicable,145917.49,2563,1
TRIP002445,2025-05-01,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD01,Steel Coils,23.1,VH059,Container 32ft MXL,28,TR05,Speedway Logistics Pvt Ltd,2025-05-01 07:03,2025-05-01 09:54,2025-05-01 10:29,2025-05-01 10:46,2025-05-04,2025-05-03,On Time,0,Not Applicable,139683.67,2211,1
TRIP001040,2025-05-01,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD08,Textile Rolls,20.63,VH026,Container 32ft SXL,22,TR09,Sunrise Logistics Solutions,2025-05-01 06:17,2025-05-01 07:21,2025-05-01 07:45,2025-05-01 08:28,2025-05-02,2025-05-01,On Time,0,Not Applicable,24443.02,513,1
TRIP010502,2025-05-01,PL02,Chennai Production Plant,Nagpur,Chennai - Nagpur,PD08,Textile Rolls,17.91,VH031,Container 20ft,18,TR17,United Freight Corporation,2025-05-01 09:41,2025-05-01 12:02,2025-05-01 13:00,2025-05-01 13:29,2025-05-02,2025-05-02,On Time,0,Not Applicable,51893.16,1210,1
TRIP004044,2025-05-01,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD05,Auto Components,17.27,VH004,Container 20ft,18,TR06,Ganesh Roadlines,2025-05-01 10:00,2025-05-01 12:35,2025-05-01 13:20,2025-05-01 13:58,2025-05-03,2025-05-03,On Time,0,Not Applicable,67401.47,1689,1
TRIP004839,2025-05-02,PL03,Ludhiana Fabrication Unit,Kolkata,Ludhiana - Kolkata,PD03,Cement Bags,34.46,VH005,Trailer 40ft,35,TR08,Kaveri Cargo Movers,2025-05-02 08:22,2025-05-02 10:00,2025-05-02 10:57,2025-05-02 11:10,2025-05-04,2025-05-04,On Time,0,Not Applicable,126572.32,1611,1
TRIP001079,2025-05-02,PL02,Chennai Production Plant,Jaipur,Chennai - Jaipur,PD03,Cement Bags,8.54,VH048,Open Truck 6 Tyre,9,TR03,Vishal Transport Co.,2025-05-02 06:54,2025-05-02 08:56,2025-05-02 09:23,2025-05-02 09:58,2025-05-04,2025-05-04,On Time,0,Not Applicable,47169.47,2174,1
TRIP002035,2025-05-02,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD02,Steel Pipes,17.82,VH019,Container 20ft,18,TR07,Om Sai Transport,2025-05-02 09:50,2025-05-02 11:44,2025-05-02 12:29,2025-05-02 12:51,2025-05-03,2025-05-04,Delayed,1,Vehicle Breakdown,30851.78,760,0
TRIP001209,2025-05-02,PL04,Vadodara Processing Plant,Guwahati,Vadodara - Guwahati,PD04,PVC Granules,8.25,VH060,Open Truck 6 Tyre,9,TR15,Apex Logistics India,2025-05-02 08:17,2025-05-02 10:52,2025-05-02 11:20,2025-05-02 11:37,2025-05-05,2025-05-04,On Time,0,Not Applicable,57241.62,2499,1
TRIP007563,2025-05-02,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD07,Packaged Tiles,17.66,VH047,Container 32ft SXL,22,TR07,Om Sai Transport,2025-05-02 07:19,2025-05-02 10:08,2025-05-02 10:59,2025-05-02 11:16,2025-05-03,2025-05-04,Delayed,1,Vehicle Breakdown,34332.92,851,0
TRIP001609,2025-05-03,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD07,Packaged Tiles,15.3,VH036,Container 32ft SXL,22,TR09,Sunrise Logistics Solutions,2025-05-03 09:47,2025-05-03 12:01,2025-05-03 12:28,2025-05-03 12:40,2025-05-04,2025-05-05,Delayed,1,Documentation Delay,23265.46,700,0
TRIP007621,2025-05-03,PL02,Chennai Production Plant,Bhopal,Chennai - Bhopal,PD03,Cement Bags,19.34,VH033,Container 32ft SXL,22,TR09,Sunrise Logistics Solutions,2025-05-03 06:51,2025-05-03 08:22,2025-05-03 09:02,2025-05-03 09:38,2025-05-05,2025-05-05,On Time,0,Not Applicable,72877.3,1627,1
TRIP010697,2025-05-04,PL02,Chennai Production Plant,Guwahati,Chennai - Guwahati,PD06,Electrical Cables,14.26,VH029,Open Truck 10 Tyre,16,TR17,United Freight Corporation,2025-05-04 06:10,2025-05-04 09:21,2025-05-04 09:52,2025-05-04 10:05,2025-05-07,2025-05-07,On Time,0,Not Applicable,98876.15,2927,1
TRIP000252,2025-05-04,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD08,Textile Rolls,20.35,VH041,Container 32ft SXL,22,TR13,Punjab Truck Union,2025-05-04 07:31,2025-05-04 08:59,2025-05-04 09:19,2025-05-04 10:03,2025-05-07,2025-05-07,On Time,0,Not Applicable,117495.62,2174,1
TRIP006441,2025-05-04,PL02,Chennai Production Plant,Guwahati,Chennai - Guwahati,PD07,Packaged Tiles,24.41,VH013,Container 32ft MXL,28,TR08,Kaveri Cargo Movers,2025-05-04 10:11,2025-05-04 11:18,2025-05-04 12:02,2025-05-04 12:22,2025-05-08,2025-05-07,On Time,0,Not Applicable,161514.82,2659,1
TRIP003205,2025-05-05,PL04,Vadodara Processing Plant,Bhopal,Vadodara - Bhopal,PD05,Auto Components,23.51,VH013,Container 32ft MXL,28,TR08,Kaveri Cargo Movers,2025-05-05 10:28,2025-05-05 12:15,2025-05-05 12:46,2025-05-05 13:19,2025-05-06,2025-05-06,On Time,0,Not Applicable,32433.02,604,1
TRIP011481,2025-05-05,PL04,Vadodara Processing Plant,Guwahati,Vadodara - Guwahati,PD06,Electrical Cables,9.0,VH043,Open Truck 6 Tyre,9,TR11,Reliable Roadways,2025-05-05 08:39,2025-05-05 10:15,2025-05-05 10:33,2025-05-05 10:44,2025-05-07,2025-05-07,On Time,0,Not Applicable,55218.88,2527,1
TRIP007223,2025-05-05,PL04,Vadodara Processing Plant,Bhopal,Vadodara - Bhopal,PD07,Packaged Tiles,12.55,VH042,Container 32ft SXL,22,TR12,Trident Transport Services,2025-05-05 10:15,2025-05-05 12:07,2025-05-05 12:43,2025-05-05 13:05,2025-05-06,2025-05-06,On Time,0,Not Applicable,18154.52,588,1
TRIP003004,2025-05-05,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD02,Steel Pipes,33.74,VH056,Trailer 40ft,35,TR05,Speedway Logistics Pvt Ltd,2025-05-05 10:33,2025-05-05 12:34,2025-05-05 13:13,2025-05-05 13:39,2025-05-07,2025-05-07,On Time,0,Not Applicable,116888.09,1308,1
TRIP005338,2025-05-06,PL05,Hyderabad Assembly Unit,Mumbai,Hyderabad - Mumbai,PD06,Electrical Cables,19.77,VH026,Container 32ft SXL,22,TR09,Sunrise Logistics Solutions,2025-05-06 08:44,2025-05-06 10:43,2025-05-06 11:13,2025-05-06 11:23,2025-05-07,2025-05-07,On Time,0,Not Applicable,31322.4,731,1
TRIP002874,2025-05-06,PL05,Hyderabad Assembly Unit,Guwahati,Hyderabad - Guwahati,PD08,Textile Rolls,13.43,VH054,Container 20ft,18,TR13,Punjab Truck Union,2025-05-06 10:16,2025-05-06 12:46,2025-05-06 13:41,2025-05-06 14:03,2025-05-08,2025-05-08,On Time,0,Not Applicable,68896.19,2096,1
TRIP010821,2025-05-06,PL01,Pune Manufacturing Unit,Bhopal,Pune - Bhopal,PD01,Steel Coils,17.16,VH031,Container 20ft,18,TR17,United Freight Corporation,2025-05-06 09:21,2025-05-06 12:22,2025-05-06 13:08,2025-05-06 13:40,2025-05-07,2025-05-07,On Time,0,Not Applicable,26001.16,683,1
TRIP001278,2025-05-07,PL05,Hyderabad Assembly Unit,Ahmedabad,Hyderabad - Ahmedabad,PD04,PVC Granules,16.64,VH034,Container 20ft,18,TR13,Punjab Truck Union,2025-05-07 08:28,2025-05-07 10:15,2025-05-07 10:56,2025-05-07 11:09,2025-05-08,2025-05-08,On Time,0,Not Applicable,47672.47,1148,1
TRIP005101,2025-05-07,PL05,Hyderabad Assembly Unit,Nagpur,Hyderabad - Nagpur,PD08,Textile Rolls,16.0,VH006,Open Truck 10 Tyre,16,TR12,Trident Transport Services,2025-05-07 06:26,2025-05-07 08:57,2025-05-07 09:56,2025-05-07 10:40,2025-05-08,2025-05-07,On Time,0,Not Applicable,18581.29,515,1
TRIP007734,2025-05-07,PL05,Hyderabad Assembly Unit,Bhopal,Hyderabad - Bhopal,PD08,Textile Rolls,11.7,VH021,Open Truck 10 Tyre,16,TR02,Shree Balaji Logistics,2025-05-07 10:44,2025-05-07 11:46,2025-05-07 12:03,2025-05-07 12:26,2025-05-08,2025-05-08,On Time,0,Not Applicable,20581.71,829,1
TRIP004030,2025-05-08,PL06,Indore Manufacturing Unit,Jaipur,Indore - Jaipur,PD05,Auto Components,16.25,VH024,Container 20ft,18,TR14,Coastal Cargo Carriers,2025-05-08 08:31,2025-05-08 10:03,2025-05-08 10:52,2025-05-08 11:11,2025-05-09,2025-05-08,On Time,0,Not Applicable,19521.12,475,1
TRIP005047,2025-05-09,PL05,Hyderabad Assembly Unit,Jaipur,Hyderabad - Jaipur,PD03,Cement Bags,9.0,VH027,Open Truck 6 Tyre,9,TR13,Punjab Truck Union,2025-05-09 07:54,2025-05-09 11:10,2025-05-09 11:50,2025-05-09 12:08,2025-05-11,2025-05-13,Delayed,2,Toll/Checkpoint Delay,32166.6,1345,0
TRIP004318,2025-05-09,PL02,Chennai Production Plant,Patna,Chennai - Patna,PD07,Packaged Tiles,18.0,VH019,Container 20ft,18,TR07,Om Sai Transport,2025-05-09 09:48,2025-05-09 11:32,2025-05-09 12:12,2025-05-09 12:34,2025-05-11,2025-05-11,On Time,0,Not Applicable,92911.36,2221,1
TRIP011627,2025-05-09,PL04,Vadodara Processing Plant,Bhopal,Vadodara - Bhopal,PD03,Cement Bags,14.25,VH006,Open Truck 10 Tyre,16,TR12,Trident Transport Services,2025-05-09 09:08,2025-05-09 10:49,2025-05-09 11:12,2025-05-09 11:26,2025-05-10,2025-05-10,On Time,0,Not Applicable,19389.88,554,1
TRIP009787,2025-05-09,PL06,Indore Manufacturing Unit,Nagpur,Indore - Nagpur,PD05,Auto Components,15.51,VH006,Open Truck 10 Tyre,16,TR12,Trident Transport Services,2025-05-09 06:52,2025-05-09 08:35,2025-05-09 09:05,2025-05-09 09:41,2025-05-10,2025-05-10,On Time,0,Not Applicable,10717.53,283,1
TRIP004098,2025-05-11,PL04,Vadodara Processing Plant,Mumbai,Vadodara - Mumbai,PD04,PVC Granules,19.33,VH025,Container 32ft SXL,22,TR13,Punjab Truck Union,2025-05-11 10:10,2025-05-11 12:06,2025-05-11 12:42,2025-05-11 13:21,2025-05-12,2025-05-12,On Time,0,Not Applicable,26146.22,549,1
